"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6FIaAGKucC6rgxpTGNLSBx","Swagatham Krishna","spotify:artist:3GB9ulskXfPOQCzw0SNEDx","Niranjana Ramanan","spotify:album:6RsL60SSZTVwigjfyY8mD2","Agnyaathavaasi","spotify:artist:4zCH9qm4R2DADamUHMCa6O","Anirudh Ravichander","2017-11-07","https://i.scdn.co/image/ab67616d0000b273592bca28d2623c60ed8ca2bc","1","4","203880","https://p.scdn.co/mp3-preview/98c5e8bdd3187a772c3735407e1db7ef2f9b88a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","INA091715629","","2020-08-26T02:32:35Z"
"spotify:track:5pOY1Vg2TIIbVBfR6yAg0C","Gaali Vaaluga","spotify:artist:4zCH9qm4R2DADamUHMCa6O","Anirudh Ravichander","spotify:album:6RsL60SSZTVwigjfyY8mD2","Agnyaathavaasi","spotify:artist:4zCH9qm4R2DADamUHMCa6O","Anirudh Ravichander","2017-11-07","https://i.scdn.co/image/ab67616d0000b273592bca28d2623c60ed8ca2bc","1","2","258333","https://p.scdn.co/mp3-preview/0aaaf792b2697902ce00d411898f0d1e751ab94e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","INA091715627","","2020-08-26T02:32:30Z"
"spotify:track:1R2SZUOGJqqBiLuvwKOT2Y","Gangnam Style (강남스타일)","spotify:artist:2dd5mrQZvg6SmahdgVKDzh","PSY","spotify:album:2oKzsLJeOGZ5bMXDPuWCxe","Gangnam Style (강남스타일)","spotify:artist:2dd5mrQZvg6SmahdgVKDzh","PSY","2012-01-01","https://i.scdn.co/image/ab67616d0000b2736afd7dd459958ef559e9f248","1","1","219493","","false","0","USUM71210283","","2020-08-24T18:26:22Z"
"spotify:track:5w9c2J52mkdntKOmRLeM2m","Con Calma","spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:3uZFBSsMiooimnprFL9jD1","Daddy Yankee, Snow","spotify:album:1otwHKoQ5KPaiekpYk4tWh","Con Calma","spotify:artist:4VMYDCV2IEDYJArk749S6m","Daddy Yankee","2019-01-24","https://i.scdn.co/image/ab67616d0000b273896ffcd42561c44fea2bae7b","1","1","193226","","false","81","US2BU1900125","","2020-08-24T18:26:05Z"
"spotify:track:7xQAfvXzm3AkraOtGPWIZg","Wow.","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","spotify:album:4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02","1","17","149546","","true","84","USUM71822626","","2020-08-24T18:25:05Z"
"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","I Don't Care (with Justin Bieber)","spotify:artist:1WsYCXdezMjn0KoIrLvMmC, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Ed Sheeran & Justin Bieber, Justin Bieber","spotify:album:3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2019-07-12","https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259","1","6","219946","https://p.scdn.co/mp3-preview/437f7bd0260739dd4b37fb89f6b75894e61afe3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GBAHS1900672","","2020-08-24T18:20:48Z"
"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Señorita","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:4nDoRrQiYLoBzwC5BhVJzF","Shawn Mendes, Camila Cabello","spotify:album:0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","2019-06-19","https://i.scdn.co/image/ab67616d0000b273c820f033bd82bef4355d1563","1","1","190799","","false","82","USUM71911283","","2020-08-24T18:20:27Z"
"spotify:track:2BOqDYLOJBiMOXShCV1neZ","Dancing On My Own","spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Calum Scott","spotify:album:6Vip5A5NmEazvKuxj6GLYf","Only Human (Deluxe)","spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Calum Scott","2018-03-09","https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8","1","7","260285","","false","82","UK6KW1500205","","2020-08-24T18:17:34Z"
"spotify:track:6NNaopLyzh6eUBPgehMuHo","You Are The Solution","spotify:artist:6psCCMHymYfQy6VvYRr6cs, spotify:artist:4lWArS9sZlFapsAYig0VWs","Loving Caliber, Lauren Dunn","spotify:album:16Vx4dHhE9gXNIAjNQofAH","You Are The Solution","spotify:artist:6psCCMHymYfQy6VvYRr6cs","Loving Caliber","2017-10-24","https://i.scdn.co/image/ab67616d0000b2739a627217ff997f2c4fbeb1d5","1","1","189333","https://p.scdn.co/mp3-preview/f0b740921b0b7847d8eab6144432f49cbd393cb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","SE5Q51700018","","2020-08-24T18:15:18Z"
"spotify:track:696DnlkuDOXcMAnKlTgXXK","ROXANNE","spotify:artist:0vRvGUQVUjytro0xpb26bs","Arizona Zervas","spotify:album:6HJDrXs0hpebaRFKA1sF90","ROXANNE","spotify:artist:0vRvGUQVUjytro0xpb26bs","Arizona Zervas","2019-10-10","https://i.scdn.co/image/ab67616d0000b273069a93617a916760ab88ffea","1","1","163636","https://p.scdn.co/mp3-preview/18dbed71a2ee41dec2edbecd76e2f67250675dc6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USSM11914320","","2020-08-24T17:59:42Z"
"spotify:track:58wyJLv6yH1La9NIZPl3ne","Can We Kiss Forever?","spotify:artist:4qIVPF0s71ZYW3qzhu5GkF, spotify:artist:7KHA7OOevgTDFhlym0oEyP","Kina, Adriana Proenza","spotify:album:0MGcjBIFcL2qaCrgGjIGFb","Can We Kiss Forever?","spotify:artist:4qIVPF0s71ZYW3qzhu5GkF, spotify:artist:7KHA7OOevgTDFhlym0oEyP","Kina, Adriana Proenza","2018-08-31","https://i.scdn.co/image/ab67616d0000b27313584782bb6d165483d296ed","1","1","187931","https://p.scdn.co/mp3-preview/cd3688f74f4f5641fb5047d20c79dc27a8c01125?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USSM11914456","","2020-08-23T20:25:34Z"
"spotify:track:4XTne3GmD8KgI39yDE4ZVO","Zara Zara","spotify:artist:0ixOyZJH20X3nbglNgT859","Omkar","spotify:album:2rwP5xn6mj1iAjCNj9ugho","Zara Zara","spotify:artist:0ixOyZJH20X3nbglNgT859","Omkar","2019-05-22","https://i.scdn.co/image/ab67616d0000b273d51da293d9fbb659fd23d8fd","1","1","228400","","false","0","FR59R1908338","","2020-08-23T18:43:57Z"
"spotify:track:3yRLROmAcKJBqTrdEczFB8","Brown Rang","spotify:artist:7uIbLdzzSEqnX0Pkrb56cR","Yo Yo Honey Singh","spotify:album:1CQeKPICg50fn9bkhesH5S","International Villager","spotify:artist:7uIbLdzzSEqnX0Pkrb56cR","Yo Yo Honey Singh","2012-02-27","https://i.scdn.co/image/ab67616d0000b2736119682d5b9f8b1ba6919ed9","1","4","211394","https://p.scdn.co/mp3-preview/317ea8587b94820240e8f8fcc55df8adc84f1866?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","INM431101193","","2020-08-23T07:47:24Z"
"spotify:track:7wW9scVNLYFLsmBb1yAUmS","Blue Eyes","spotify:artist:7uIbLdzzSEqnX0Pkrb56cR","Yo Yo Honey Singh","spotify:album:2iPimv2hsVBJZU1fvBfwkB","Blue Eyes","spotify:artist:7uIbLdzzSEqnX0Pkrb56cR","Yo Yo Honey Singh","2013-11-08","https://i.scdn.co/image/ab67616d0000b27346a4f62d210c2cb02158eac7","1","1","220943","https://p.scdn.co/mp3-preview/656611d17a4ac9ffe174a3ae2a5883e746e3c57b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","INS181306486","","2020-08-23T07:47:14Z"
"spotify:track:127uq83uGFapbddqiMUKky","Sexy Bitch (feat. Akon)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:0z4gvV4rjIZ9wHck67ucSV","David Guetta, Akon","spotify:album:5DJc5qCdB5pPrDO97LXjeW","One More Love","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","2010-11-22","https://i.scdn.co/image/ab67616d0000b273f45c50e7cff5f2376c1e36ea","1","3","195853","https://p.scdn.co/mp3-preview/f11a157b92dc1379052822e88e75f5f5d5b248a9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","FRZID0900500","","2020-08-21T20:46:20Z"
"spotify:track:4B2kkxg3wKSTZw5JPaUtzQ","On & On","spotify:artist:2sf28o6euxEDpYkG9dMtuM, spotify:artist:0cA0C4yBNRaN2EZsE2wT3Y","Cartoon, Daniel Levi","spotify:album:0Lt1PzvVZoslDNI2Jsq6pW","On & On","spotify:artist:2sf28o6euxEDpYkG9dMtuM, spotify:artist:0cA0C4yBNRaN2EZsE2wT3Y","Cartoon, Daniel Levi","2015-07-09","https://i.scdn.co/image/ab67616d0000b2732773b7d6ca91258a83d06783","1","1","207068","","false","1","GB2LD0902016","","2020-08-16T18:42:06Z"
"spotify:track:0H2iJVgorRR0ZFgRqGUjUM","Channa Mereya (From ""Ae Dil Hai Mushkil"")","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Pritam, Arijit Singh","spotify:album:5xjaz957o6YGSXmlfd2tex","Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition]","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2016-10-26","https://i.scdn.co/image/ab67616d0000b273bca30634e6cad10b97c03d21","1","3","289333","https://p.scdn.co/mp3-preview/e4d6fccaabd120bdf046856af0c837ba2a1b096e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","INS171602370","","2020-08-13T21:50:20Z"
"spotify:track:5Xw5jRLRERCFreSjmbG35V","Deep Water","spotify:artist:0MlOPi3zIDMVrfA9R04Fe3","American Authors","spotify:album:2V6bGSmbdLAqXbaZfcPkrC","Deep Water","spotify:artist:0MlOPi3zIDMVrfA9R04Fe3","American Authors","2018-05-18","https://i.scdn.co/image/ab67616d0000b2738ccea5573712238a82b93f68","1","1","198106","","false","0","USUM71804414","","2020-08-13T20:32:21Z"
"spotify:track:3WRQUvzRvBDr4AxMWhXc5E","Sunset Lover","spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2","Petit Biscuit","spotify:album:6se6q5nk4VCVbWWnZcguCc","Presence","spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2","Petit Biscuit","2017-11-10","https://i.scdn.co/image/ab67616d0000b27344bb39545f5d7176080d17ae","1","12","238906","https://p.scdn.co/mp3-preview/4ff3cb533b5c3c41ce76dcf09cfca09acf7de984?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","FR2X41643669","","2020-08-13T20:30:43Z"
"spotify:track:5SXsXjVJCWeJuf7FHvgBYR","The Avengers","spotify:artist:0Xk15jHKly4c3AhPr5vjoA","Alan Silvestri","spotify:album:3wvpIkfl4oOgZLMaQBWadf","The Avengers (Original Motion Picture Soundtrack)","spotify:artist:0Xk15jHKly4c3AhPr5vjoA","Alan Silvestri","2012-01-01","https://i.scdn.co/image/ab67616d0000b273b0b9aaf0ef903add8f96ff6e","1","18","123360","","false","63","USHR11233664","","2020-08-13T20:27:08Z"
"spotify:track:4gOgQTv9RYYFZ1uQNnlk3q","Vibe (If I Back It Up)","spotify:artist:0DbBBj0ScPumRqKXswGQH1","Cookiee Kawaii","spotify:album:6oJ0HiLrr0wWLz9IUJf4w0","Vibe (If I Back It Up)","spotify:artist:0DbBBj0ScPumRqKXswGQH1","Cookiee Kawaii","2019-03-29","https://i.scdn.co/image/ab67616d0000b2738ef168a9577acef53ca8aeef","1","1","83940","https://p.scdn.co/mp3-preview/a7dd3ceee5a2d9ed8f17e1ca07e536a55f3ae8f5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","QZDA61980898","","2020-08-13T20:26:55Z"
"spotify:track:6lruHh1jF7ezgbLv72xYmf","FML","spotify:artist:0vRvGUQVUjytro0xpb26bs","Arizona Zervas","spotify:album:0tzusAckn6CYqaCBRJHiAh","Living Facts","spotify:artist:0vRvGUQVUjytro0xpb26bs","Arizona Zervas","2018-06-03","https://i.scdn.co/image/ab67616d0000b27305b473c6da97e374248a1bd5","1","2","223000","https://p.scdn.co/mp3-preview/57c100eae3fcc83ddaec2d44c5dea750e16035e5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USSM11914459","","2020-08-13T20:26:13Z"
"spotify:track:47CK1SBOe7VR65GEmZmPjk","Laxed - Siren Beat","spotify:artist:56mfhUDKa1vec6rSLZV5Eg","Jawsh 685","spotify:album:6ZWrv0A5tFyBxKCxDVIDTy","Laxed (Siren Beat)","spotify:artist:56mfhUDKa1vec6rSLZV5Eg","Jawsh 685","2020-04-24","https://i.scdn.co/image/ab67616d0000b2739506e3c6de0401affd42f0dd","1","1","202189","","false","0","NZAM02001128","","2020-08-13T20:25:55Z"
"spotify:track:7AFASza1mXqntmGtbxXprO","changes","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:2Ti79nwTsont5ZHfdxIzAm","?","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2018-03-16","https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c","1","15","121886","","false","79","USUG11800211","","2020-08-13T20:25:36Z"
"spotify:track:5U8hKxSaDXB8cVeLFQjvwx","The Monster","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Eminem, Rihanna","spotify:album:3qGeRY1wt4rrLIt1YuSwHR","The Marshall Mathers LP2 (Deluxe)","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2013-11-05","https://i.scdn.co/image/ab67616d0000b2734f22365402a62c4f6e1adb44","1","12","250188","","true","0","USUM71314082","","2020-08-13T20:25:18Z"
"spotify:track:4ZLzoOkj0MPWrTLvooIuaa","Get You The Moon (feat. Snøw)","spotify:artist:4qIVPF0s71ZYW3qzhu5GkF, spotify:artist:5fSVkkuijRIpxuvSqysYiP","Kina, Snøw","spotify:album:5LZSpPoBVBsh6kRSEKfPQ8","Get You The Moon (feat. Snøw)","spotify:artist:4qIVPF0s71ZYW3qzhu5GkF","Kina","2018-10-08","https://i.scdn.co/image/ab67616d0000b2730a64e2680bbc44107022e326","1","1","179080","https://p.scdn.co/mp3-preview/8cbf1bd89952b5cc18fe28f8d95e306403e37427?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM11808093","","2020-08-13T20:25:13Z"
"spotify:track:2YpeDb67231RjR0MgVLzsG","Old Town Road - Remix","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq, spotify:artist:60rpJ9SgigSd16DOAG7GSa","Lil Nas X, Billy Ray Cyrus","spotify:album:4IRiXE5NROxknUSAUSjMoO","7 EP","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","2019-06-21","https://i.scdn.co/image/ab67616d0000b273c0e7bf5cdd630f314f20586a","1","1","157066","https://p.scdn.co/mp3-preview/32744d501b733e5b31d25448540e365db2600c45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM11902498","","2020-08-13T20:24:55Z"
"spotify:track:2Fxmhks0bxGSBdJ92vM42m","bad guy","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:0S0KGZnfBGSIssfF54WSJh","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2019-03-29","https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce","1","2","194087","","false","85","USUM71900764","","2020-08-13T20:24:47Z"
"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","7 rings","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","spotify:album:2fYhqwDWXjbpjaIJPEfKFw","thank u, next","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","2019-02-08","https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8","1","10","178626","","true","85","USUM71900110","","2020-08-13T20:24:35Z"
"spotify:track:2dpaYNEQHiRxtZbfNsse99","Happier","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Marshmello, Bastille","spotify:album:78EicdHZr5XBWD7llEZ1Jh","Happier","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Marshmello, Bastille","2018-08-17","https://i.scdn.co/image/ab67616d0000b27304bfd5a5fd5aa6ca648f66aa","1","1","214289","","false","84","USUG11801651","","2020-08-13T20:19:50Z"
"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Thunder","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","10","187146","","false","88","USUM71704167","","2020-08-13T20:19:46Z"
"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Believer","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","4","204346","","false","90","USUM71700626","","2020-08-13T20:16:24Z"
"spotify:track:6kls8cSlUyHW2BUOkDJIZE","Hate Me (with Juice WRLD)","spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Ellie Goulding, Juice WRLD","spotify:album:29FoTD5vBY3Fq1QWhbl3FM","Hate Me (with Juice WRLD)","spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Ellie Goulding, Juice WRLD","2019-06-26","https://i.scdn.co/image/ab67616d0000b273dc854e032e8588d5e75eebc6","1","1","186223","","false","74","GBUM71902944","","2020-08-13T20:15:41Z"
"spotify:track:1p5G7qedBuhFFafjZfEjyV","Oh Nanana Challenge","spotify:artist:5rhznZjKfSxtKVqB0JZtpC","Bonde R300","spotify:album:6gm9Mqa3XNioUkQnCxBeQW","Oh Nanana Challenge","spotify:artist:5rhznZjKfSxtKVqB0JZtpC","Bonde R300","2019-01-05","https://i.scdn.co/image/ab67616d0000b27363a59fb3183f38c7a357687d","1","12","133115","","true","0","QZ4JJ1960719","","2020-08-13T20:15:12Z"
"spotify:track:51Fjme0JiitpyXKuyQiCDo","Lalala","spotify:artist:6USMTwO0MNDnKte5a5h0xx, spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz","Y2K, bbno$","spotify:album:4WlC4FXhonJhNTXCQPGP3r","Lalala","spotify:artist:6USMTwO0MNDnKte5a5h0xx, spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz","Y2K, bbno$","2019-06-28","https://i.scdn.co/image/ab67616d0000b2738a6ccb507dd6a66f7f6e2440","1","1","160626","https://p.scdn.co/mp3-preview/7b232b80a94250d348f64ba036acdc211bb04585?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USSM11904230","","2020-08-13T20:14:45Z"
"spotify:track:5lN7UtvhpwEHzifSjKw3z2","Woah (feat. D3Mstreet)","spotify:artist:3IQWn6L1It2U2Eq1IvXiZe, spotify:artist:5YmtXtYdmTZDjJB9kjjzzs","KRYPTO9095, D3Mstreet","spotify:album:56UHUjLsoxuEQ91pf8nirH","Woah (feat. D3Mstreet)","spotify:artist:3IQWn6L1It2U2Eq1IvXiZe","KRYPTO9095","2019-03-29","https://i.scdn.co/image/ab67616d0000b2736cab3dcfbded5c1eb5eb38c1","1","1","123373","https://p.scdn.co/mp3-preview/155b62671f220e3368f942cd2dab50f0e0202699?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","QZDA41998629","","2020-08-13T20:14:30Z"
"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Ride It","spotify:artist:4ofCBoyEiGSePFAG500xev","Regard","spotify:album:4zOhjJfe0dwqsNdDYk622E","Ride It","spotify:artist:4ofCBoyEiGSePFAG500xev","Regard","2019-07-26","https://i.scdn.co/image/ab67616d0000b2735c27813ae019011fcb370c78","1","1","157605","https://p.scdn.co/mp3-preview/ce29bb243cf40118b87070b00a49822e09a317b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","GBCEN1900047","","2020-08-13T20:13:05Z"
"spotify:track:7AzlLxHn24DxjgQX73F9fU","No Idea","spotify:artist:4Gso3d4CscCijv0lmajZWs","Don Toliver","spotify:album:7z4GhRfLqfSkqrj5F3Yt2B","Heaven Or Hell","spotify:artist:4Gso3d4CscCijv0lmajZWs","Don Toliver","2020-03-13","https://i.scdn.co/image/ab67616d0000b27345190a074bef3e8ce868b60c","1","12","154424","https://p.scdn.co/mp3-preview/3f83928fb66c8e92a3d5da85d914de54cf20658e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USAT21903300","","2020-08-13T20:05:28Z"
"spotify:track:6osKPJp6kQwZcgUqBteJFN","Safari","spotify:artist:3TnHUGTOpN3yuYw59iGMSd","Serena","spotify:album:5DQcPjyF2sqQbGVNnmkBnt","Safari","spotify:artist:3TnHUGTOpN3yuYw59iGMSd","Serena","2017-11-28","https://i.scdn.co/image/ab67616d0000b273d4ecc9efa75fb775522a78af","1","1","187408","https://p.scdn.co/mp3-preview/f55bf1b0c388d1abf589c4747ac5542f0d8e5e1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","ROROT1728901","","2020-08-10T09:59:37Z"
"spotify:track:5IOE3ahlse91QC5Egt46AB","Sada Nannu (From ""Mahanati"")","spotify:artist:0WiZi3Q419nMpAQEqfBCbk, spotify:artist:5ttI5DDy5AJ8AQb35a9LKm","Mickey J. Meyer, Charulatha Mani","spotify:album:4LDX3AdLMntXMZVAv71zKN","Sada Nannu (From ""Mahanati"")","spotify:artist:0WiZi3Q419nMpAQEqfBCbk, spotify:artist:5ttI5DDy5AJ8AQb35a9LKm","Mickey J. Meyer, Charulatha Mani","2018-04-26","https://i.scdn.co/image/ab67616d0000b27313109796468ab53e4d2a5e6b","1","1","197589","","false","0","INA091816064","","2020-08-04T10:09:16Z"
"spotify:track:3vxtXePnUwn97N8ZzEZKZx","Stalker","spotify:artist:6aWaRINbCAt1TPJYJuDvtA, spotify:artist:1yTzC3WPWrDcO6lsCWEeKe","Bangers Only, Sannan","spotify:album:4VcMV40S3TQq9DgYpa7bEl","Stalker","spotify:artist:6aWaRINbCAt1TPJYJuDvtA, spotify:artist:1yTzC3WPWrDcO6lsCWEeKe","Bangers Only, Sannan","2020-06-24","https://i.scdn.co/image/ab67616d0000b273583a6b1e9557b290200a9173","1","1","163199","https://p.scdn.co/mp3-preview/cc2e66fd8c6b1239f3a974096e0a7460dc7b4009?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","QZHZ42010143","","2020-08-02T18:54:06Z"
"spotify:track:1JLUJgw3Rmtrbih81t6rfS","Time Bomb","spotify:artist:2IIBkKhBcA8iPaOZCTCDEH","Eddy B & Tim Gunter","spotify:album:4uDBwFwhZPVppXn4FlzAw3","Time Bomb","spotify:artist:2IIBkKhBcA8iPaOZCTCDEH","Eddy B & Tim Gunter","2018-08-15","https://i.scdn.co/image/ab67616d0000b2739a783513b45f0e12da71533c","1","1","211200","","false","0","TCADU1803972","","2020-07-31T10:09:17Z"
"spotify:track:16ih0TTm4REIQuYBMPTHm8","Sugar & Brownies","spotify:artist:1psakk7GVUl85AnTEvwtk2","DHARIA","spotify:album:4S18dTcAuVNQneDd7J3zw1","Sugar & Brownies","spotify:artist:1psakk7GVUl85AnTEvwtk2","DHARIA","2019-04-05","https://i.scdn.co/image/ab67616d0000b27374d7f07e7a316eca66852d46","1","1","197836","https://p.scdn.co/mp3-preview/4235615ba993163b2be57c54ca150e9b140e5a83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","FR96X1871858","","2020-07-09T13:48:07Z"
"spotify:track:6kPJZM97LwdG9QIsT7khp6","Solo (feat. Demi Lovato)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:6S2OmqARrzebs0tKUEyXyp","Clean Bandit, Demi Lovato","spotify:album:1q7a5wZeti0neU2jDn8Dz3","Solo (feat. Demi Lovato)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:6S2OmqARrzebs0tKUEyXyp","Clean Bandit, Demi Lovato","2018-05-17","https://i.scdn.co/image/ab67616d0000b27367eda217860e86c43481a5cb","1","1","222653","https://p.scdn.co/mp3-preview/1f92110d14e654be8fba8b9b8c7aed31082b31e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","GBAHS1800328","","2020-07-04T06:30:25Z"
"spotify:track:0L7lTy1aRn1TYYCTazcO5j","Run for Your Life","spotify:artist:6Cny0Wt5OKLct1rGOLmu80","The Seige","spotify:album:5741hOLrsX39fLCG30uwDd","Run for Your Life","spotify:artist:6Cny0Wt5OKLct1rGOLmu80","The Seige","2018-04-03","https://i.scdn.co/image/ab67616d0000b273043c4fd06c18d6c03e70c7f7","1","1","180137","https://p.scdn.co/mp3-preview/bfbefc4e2ce8ad6a2ea9b5124c193710673aa7a8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","TCADO1865367","","2020-07-03T20:00:44Z"
"spotify:track:4BYNJkHlcjyOsPtJN1U1BF","Dopamine","spotify:artist:3D315fd7e79HD0vIlm7iz0","AfterSound","spotify:album:6OwgiuhP8tBElBvIaAu4O5","Dopamine","spotify:artist:3D315fd7e79HD0vIlm7iz0","AfterSound","2020-04-24","https://i.scdn.co/image/ab67616d0000b273d4462b253be076e15b97d028","1","1","175200","https://p.scdn.co/mp3-preview/32af42c3d7d8d0fa7336a13bd8df484c617b96f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","GBKPL2094069","","2020-07-02T11:29:23Z"
"spotify:track:60lQsTiH9vbbeBqPANxlBA","Give Your Love Away","spotify:artist:6QrSGsqr9JHi88EwDyNpr4","Andrew Sullivan","spotify:album:4sCfZ7fcijNVMfqmjfAGwO","Give Your Love Away","spotify:artist:6QrSGsqr9JHi88EwDyNpr4","Andrew Sullivan","2018-09-14","https://i.scdn.co/image/ab67616d0000b27382252f236e9d03dbf83e9c2d","1","1","206000","https://p.scdn.co/mp3-preview/a2a82bc895adf37c87c12324ace90e05d20150a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","QMNNE1800001","","2020-07-02T11:17:19Z"
